"{""Voters"":[{""Id"":10,""DisplayName"":""MadMAxJr""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":21,""DisplayName"":""Noctrine""},{""Id"":45,""DisplayName"":""Stendika""},{""Id"":56,""DisplayName"":""iliveunderawesomerock""}]}",2014-09-17 20:23:00,,<magic><ethics><law><modern-age>,11
"{""Voters"":[{""Id"":17,""DisplayName"":""KRyan""},{""Id"":15,""DisplayName"":""Styphon""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":60,""DisplayName"":""Wesley Obenshain""},{""Id"":16,""DisplayName"":""Nick Wilde""}]}",2014-09-16 20:33:29,104,<society><language>,10
"{""Voters"":[{""Id"":60,""DisplayName"":""Wesley Obenshain""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":35,""DisplayName"":""Donald.McLean""},{""Id"":66,""DisplayName"":""Phil""},{""Id"":16,""DisplayName"":""Nick Wilde""}]}",2014-09-16 21:26:36,104,<religion>,10
"{""Voters"":[{""Id"":88,""DisplayName"":""ranger10700""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":75,""DisplayName"":""Monty Wild""},{""Id"":89,""DisplayName"":""Lilac""},{""Id"":16,""DisplayName"":""Nick Wilde""}]}",2014-09-17 08:20:58,104,<technology><magic>,10
"{""Voters"":[{""Id"":72,""DisplayName"":""Chad""},{""Id"":35,""DisplayName"":""Donald.McLean""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":29,""DisplayName"":""Michael Kjörling""}]}",2014-09-18 19:53:42,102,<biology>,10
"{""Voters"":[{""Id"":72,""DisplayName"":""Chad""},{""Id"":10,""DisplayName"":""MadMAxJr""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":16,""DisplayName"":""Nick Wilde""}]}",2014-09-17 17:47:18,104,<technology><society><science-based>,10
"{""Voters"":[{""Id"":45,""DisplayName"":""Stendika""},{""Id"":9,""DisplayName"":""Mourdos""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":16,""DisplayName"":""Nick Wilde""},{""Id"":72,""DisplayName"":""Chad""}]}",2014-09-17 14:32:39,104,<technology><magic>,10
"{""Voters"":[{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":28,""DisplayName"":""Monica Cellio""},{""Id"":129,""DisplayName"":""kaine""}]}",2014-10-02 17:21:33,104,<technology><civilization>,10
"{""Voters"":[{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":12111,""DisplayName"":""Radovan Garabík""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":7000,""DisplayName"":""Burki""},{""Id"":6986,""DisplayName"":""Frostfyre""}]}",2015-11-06 12:59:00,102,<cartography><terminology>,10
"{""Voters"":[{""Id"":50,""DisplayName"":""Bobson""},{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":61,""DisplayName"":""Neil Slater""},{""Id"":77,""DisplayName"":""congusbongus""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-09-22 01:44:21,104,<society><natural-resources><modern-age>,10
"{""Voters"":[{""Id"":65,""DisplayName"":""BESW""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":72,""DisplayName"":""Chad""},{""Id"":180,""DisplayName"":""Kohlbrr""}]}",2014-09-22 14:34:55,105,<science-based><biology><creature-design><mythical-creatures><dragons>,10
"{""Voters"":[{""Id"":90,""DisplayName"":""Sheraff""},{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":189,""DisplayName"":""James""},{""Id"":129,""DisplayName"":""kaine""},{""Id"":52,""DisplayName"":""Robert Cartaino""}]}",2014-10-07 22:49:24,,<science-based><biology><creature-design><mythical-creatures><dragons>,11
"{""Voters"":[{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":65,""DisplayName"":""BESW""},{""Id"":18,""DisplayName"":""Liath""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-09-23 12:37:40,102,<map-making><worldbuilding-resources>,10
"{""Voters"":[{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":22,""DisplayName"":""Vulcronos""},{""Id"":10,""DisplayName"":""MadMAxJr""},{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-09-24 18:09:53,103,<environment><economy>,10
"{""Voters"":[{""Id"":65,""DisplayName"":""BESW""},{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":18,""DisplayName"":""Liath""},{""Id"":81,""DisplayName"":""DonyorM""}]}",2014-09-25 11:31:08,104,<language>,10
"{""Voters"":[{""Id"":114,""DisplayName"":""CAgrippa""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":81,""DisplayName"":""DonyorM""}]}",2014-10-05 11:42:43,104,<society><reality-check><culture><civilization><history>,10
"{""Voters"":[{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-10-07 12:38:15,,<society><reality-check><culture><civilization><history>,11
"{""Voters"":[{""Id"":50,""DisplayName"":""Bobson""},{""Id"":77,""DisplayName"":""congusbongus""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-10-05 11:29:13,104,<biology><society><evolution>,10
"{""Voters"":[{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":22,""DisplayName"":""Vulcronos""},{""Id"":92,""DisplayName"":""Garoal""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-09-27 12:31:33,102,<science-based><physics><radiation>,10
"{""Voters"":[{""Id"":49,""DisplayName"":""Tim B""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":22,""DisplayName"":""Vulcronos""},{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":81,""DisplayName"":""DonyorM""}]}",2014-09-30 14:14:39,104,<magic><music>,10
"{""Voters"":[{""Id"":49,""DisplayName"":""Tim B""},{""Id"":18,""DisplayName"":""Liath""},{""Id"":22,""DisplayName"":""Vulcronos""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2014-09-30 15:35:43,,<magic><music>,11
"{""Voters"":[{""Id"":28,""DisplayName"":""Monica Cellio""},{""Id"":129,""DisplayName"":""kaine""},{""Id"":16,""DisplayName"":""Nick Wilde""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":49,""DisplayName"":""Tim B""}]}",2014-09-30 17:18:09,104,<culture><language><worldbuilding-process><earth-like>,10
"{""Voters"":[{""Id"":189,""DisplayName"":""James""},{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":129,""DisplayName"":""kaine""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":114,""DisplayName"":""CAgrippa""}]}",2014-10-02 06:34:38,,<culture><language><worldbuilding-process><earth-like>,11
"{""Voters"":[{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":28,""DisplayName"":""Monica Cellio""},{""Id"":109,""DisplayName"":""githubphagocyte""},{""Id"":18,""DisplayName"":""Liath""}]}",2014-10-02 06:37:21,105,<magic><creature-design>,10
"{""Voters"":[{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":253,""DisplayName"":""ivy_lynx""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":109,""DisplayName"":""githubphagocyte""}]}",2014-10-02 20:10:43,104,<religion>,10
"{""Voters"":[{""Id"":12297,""DisplayName"":""MichaelK""},{""Id"":40408,""DisplayName"":""Ash""},{""Id"":28789,""DisplayName"":""Secespitus""},{""Id"":30492,""DisplayName"":""L.Dutch""},{""Id"":6986,""DisplayName"":""Frostfyre""}]}",2017-09-26 12:23:29,104,<science-based><spaceships>,10
"{""Voters"":[{""Id"":50,""DisplayName"":""Bobson""},{""Id"":28,""DisplayName"":""Monica Cellio""},{""Id"":81,""DisplayName"":""DonyorM""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":18,""DisplayName"":""Liath""}]}",2014-10-03 08:57:52,102,<biology>,10
"{""Voters"":[{""Id"":18,""DisplayName"":""Liath""},{""Id"":49,""DisplayName"":""Tim B""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":22,""DisplayName"":""Vulcronos""},{""Id"":35,""DisplayName"":""Donald.McLean""}]}",2014-10-03 14:18:21,104,<society><culture>,10
"{""Voters"":[{""Id"":627,""DisplayName"":""HDE 226868""},{""Id"":189,""DisplayName"":""James""},{""Id"":3202,""DisplayName"":""Samuel""},{""Id"":137,""DisplayName"":""Gilles""},{""Id"":6453,""DisplayName"":""Aify""}]}",2015-07-27 20:45:37,102,<survival>,10
"{""Voters"":[{""Id"":6453,""DisplayName"":""Aify""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":147,""DisplayName"":""Vincent""}]}",2015-07-21 02:42:41,102,<science-based>,10
"{""Voters"":[{""Id"":5213,""DisplayName"":""Erik""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":189,""DisplayName"":""James""},{""Id"":5002,""DisplayName"":""Dan Smolinske""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""}]}",2015-07-21 14:37:03,104,<technology><warfare><science-fiction><dinosaurs><creature-design>,10
"{""OriginalQuestionIds"":[10017],""Voters"":[{""Id"":224,""DisplayName"":""Philipp""},{""Id"":147,""DisplayName"":""Vincent""},{""Id"":7886,""DisplayName"":""Jim2B""},{""Id"":6781,""DisplayName"":""Rob Watts""},{""Id"":7389,""DisplayName"":""michaelpri""}]}",2015-07-22 18:36:43,101,<society><religion>,10
"{""OriginalQuestionIds"":[29],""Voters"":[{""Id"":11057,""DisplayName"":""Viola Molin""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":147,""DisplayName"":""Vincent""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":7000,""DisplayName"":""Burki""}]}",2015-07-29 06:48:59,101,<science-based><reality-check><environment><climate><astronomy>,10
"{""Voters"":[{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":10622,""DisplayName"":""Paranoid Panda""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":443,""DisplayName"":""guildsbounty""},{""Id"":6453,""DisplayName"":""Aify""}]}",2015-07-22 15:40:48,103,<society><magic><earth><civilization><government>,10
"{""Voters"":[{""Id"":189,""DisplayName"":""James""},{""Id"":443,""DisplayName"":""guildsbounty""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":2138,""DisplayName"":""DoubleDouble""},{""Id"":6453,""DisplayName"":""Aify""}]}",2015-07-22 15:42:52,104,<science-based><physics><environment><gods>,10
"{""Voters"":[{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":49,""DisplayName"":""Tim B""}]}",2015-07-22 18:00:25,102,<space><humans><law><space-colonization>,10
"{""Voters"":[{""Id"":6453,""DisplayName"":""Aify""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":49,""DisplayName"":""Tim B""}]}",2015-07-22 21:34:20,,<space><humans><law><space-colonization>,11
"{""Voters"":[{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":6453,""DisplayName"":""Aify""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":3202,""DisplayName"":""Samuel""}]}",2015-07-22 18:28:02,102,<society><history>,10
"{""Voters"":[{""Id"":3202,""DisplayName"":""Samuel""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":3276,""DisplayName"":""Mikey""},{""Id"":7000,""DisplayName"":""Burki""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""}]}",2015-07-23 06:53:03,,<society><history>,11
"{""Voters"":[{""Id"":189,""DisplayName"":""James""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":28,""DisplayName"":""Monica Cellio""}]}",2015-07-23 03:29:38,103,<humans><hard-science>,10
"{""Voters"":[{""Id"":7886,""DisplayName"":""Jim2B""},{""Id"":189,""DisplayName"":""James""},{""Id"":627,""DisplayName"":""HDE 226868""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":147,""DisplayName"":""Vincent""}]}",2015-07-30 14:50:13,,<humans><hard-science>,11
"{""Voters"":[{""Id"":627,""DisplayName"":""HDE 226868""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":224,""DisplayName"":""Philipp""}]}",2015-07-23 15:00:07,102,<planets><technology><magic>,10
"{""Voters"":[{""Id"":28,""DisplayName"":""Monica Cellio""}]}",2015-07-24 03:42:21,102,<warfare>,10
"{""Voters"":[{""Id"":28,""DisplayName"":""Monica Cellio""}]}",2015-07-27 12:45:48,102,<science-based><weapons><orbital-mechanics>,10
"{""Voters"":[{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":15059,""DisplayName"":""AndreiROM""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":6751,""DisplayName"":""AndyD273""},{""Id"":16186,""DisplayName"":""Hohmannfan""}]}",2016-07-12 22:09:56,104,<technology><warfare>,10
"{""Voters"":[{""Id"":2252,""DisplayName"":""Cort Ammon""},{""Id"":147,""DisplayName"":""Vincent""},{""Id"":6453,""DisplayName"":""Aify""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""}]}",2016-07-13 07:15:48,105,<science-fiction><alternate-worlds><names>,10
"{""Voters"":[{""Id"":15059,""DisplayName"":""AndreiROM""},{""Id"":8572,""DisplayName"":""Thucydides""},{""Id"":6402,""DisplayName"":""o.m.""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":21222,""DisplayName"":""Renan""}]}",2016-07-13 18:22:42,104,<reality-check><economy><culture>,10
"{""Voters"":[{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":2252,""DisplayName"":""Cort Ammon""},{""Id"":21222,""DisplayName"":""Renan""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""}]}",2016-07-13 20:10:28,105,<energy-beings>,10
"{""Voters"":[{""Id"":6453,""DisplayName"":""Aify""},{""Id"":8572,""DisplayName"":""Thucydides""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":6781,""DisplayName"":""Rob Watts""}]}",2016-07-14 20:43:35,105,<science-based><reality-check><religion>,10
"{""Voters"":[{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":2252,""DisplayName"":""Cort Ammon""},{""Id"":6453,""DisplayName"":""Aify""},{""Id"":16295,""DisplayName"":""Separatrix""},{""Id"":16186,""DisplayName"":""Hohmannfan""}]}",2016-07-14 08:27:39,105,<religion>,10
"{""Voters"":[{""Id"":189,""DisplayName"":""James""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":4790,""DisplayName"":""March Ho""},{""Id"":6453,""DisplayName"":""Aify""}]}",2016-07-15 04:34:45,103,<technology><magic><physics>,10
"{""Voters"":[{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":2113,""DisplayName"":""Brythan""},{""Id"":6453,""DisplayName"":""Aify""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""}]}",2016-07-15 06:06:11,103,<computers><science>,10
"{""Voters"":[{""Id"":29,""DisplayName"":""Michael Kjörling""},{""Id"":16295,""DisplayName"":""Separatrix""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":8572,""DisplayName"":""Thucydides""}]}",2016-07-15 20:54:43,105,<aliens>,10
"{""Voters"":[{""Id"":16295,""DisplayName"":""Separatrix""},{""Id"":227,""DisplayName"":""Nzall""},{""Id"":4750,""DisplayName"":""Murphy""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":3510,""DisplayName"":""Serban Tanasa""}]}",2016-07-15 13:55:31,102,<reality-check><warfare><government><earth>,10
"{""Voters"":[{""Id"":3510,""DisplayName"":""Serban Tanasa""}]}",2016-07-15 13:56:05,102,<reality-check><warfare><government><earth>,10
"{""Voters"":[{""Id"":3510,""DisplayName"":""Serban Tanasa""}]}",2016-07-15 13:55:41,,<reality-check><warfare><government><earth>,11
"{""Voters"":[{""Id"":15059,""DisplayName"":""AndreiROM""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":2947,""DisplayName"":""ckersch""},{""Id"":8572,""DisplayName"":""Thucydides""}]}",2016-07-15 20:53:38,105,<humans><evolution>,10
"{""Voters"":[{""Id"":28,""DisplayName"":""Monica Cellio""}]}",2016-07-16 00:25:40,104,<moons><zombies><shapeshifters><vampires><skeletons>,10
"{""OriginalQuestionIds"":[47410],""Voters"":[{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":147,""DisplayName"":""Vincent""},{""Id"":2113,""DisplayName"":""Brythan""},{""Id"":885,""DisplayName"":""JDługosz""}]}",2016-07-17 06:00:30,101,<moons><weapon-mass-destruction>,10
"{""OriginalQuestionIds"":[4312],""Voters"":[{""Id"":6453,""DisplayName"":""Aify""},{""Id"":16186,""DisplayName"":""Hohmannfan""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":147,""DisplayName"":""Vincent""},{""Id"":885,""DisplayName"":""JDługosz""}]}",2016-07-17 05:59:09,101,<reality-check><biology>,10
"{""Voters"":[{""Id"":20315,""DisplayName"":""MolbOrg""},{""Id"":26175,""DisplayName"":""sphennings""},{""Id"":17720,""DisplayName"":""Bellerophon""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":189,""DisplayName"":""James""}]}",2017-05-30 21:12:23,,<science-based><weapons><orbital-mechanics>,11
"{""OriginalQuestionIds"":[15364],""Voters"":[{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":9566,""DisplayName"":""Ayelis""},{""Id"":627,""DisplayName"":""HDE 226868""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":147,""DisplayName"":""Vincent""}]}",2015-07-24 23:25:57,101,<science-based><space><warfare><natural-resources>,10
"{""Voters"":[{""Id"":6402,""DisplayName"":""o.m.""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":6986,""DisplayName"":""Frostfyre""}]}",2015-07-25 16:09:49,104,<humans><aliens>,10
"{""Voters"":[{""Id"":147,""DisplayName"":""Vincent""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":3276,""DisplayName"":""Mikey""},{""Id"":885,""DisplayName"":""JDługosz""},{""Id"":757,""DisplayName"":""Magic-Mouse""}]}",2015-08-02 19:09:07,104,<magic>,10
"{""Voters"":[{""Id"":3407,""DisplayName"":""2012rcampion""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":8572,""DisplayName"":""Thucydides""},{""Id"":147,""DisplayName"":""Vincent""}]}",2015-07-27 00:26:59,102,<economy><law>,10
"{""Voters"":[{""Id"":3510,""DisplayName"":""Serban Tanasa""},{""Id"":6781,""DisplayName"":""Rob Watts""},{""Id"":189,""DisplayName"":""James""},{""Id"":6507,""DisplayName"":""DaaaahWhoosh""},{""Id"":5002,""DisplayName"":""Dan Smolinske""}]}",2015-07-27 19:24:27,104,<society><culture><religion>,10
"{""Voters"":[{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":6453,""DisplayName"":""Aify""},{""Id"":6511,""DisplayName"":""user6511""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2015-07-28 02:54:00,105,<reality-check><creature-design>,10
"{""Voters"":[{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":10364,""DisplayName"":""Green""},{""Id"":3510,""DisplayName"":""Serban Tanasa""},{""Id"":189,""DisplayName"":""James""}]}",2015-07-28 14:02:38,104,<society><magic><economy><history><social-norms>,10
"{""Voters"":[{""Id"":30492,""DisplayName"":""L.Dutch""},{""Id"":34824,""DisplayName"":""adaliabooks""},{""Id"":40408,""DisplayName"":""Ash""},{""Id"":31124,""DisplayName"":""Lio Elbammalf""},{""Id"":6986,""DisplayName"":""Frostfyre""}]}",2017-10-02 12:49:13,103,<biology><chemistry>,10
"{""Voters"":[{""Id"":3202,""DisplayName"":""Samuel""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":7000,""DisplayName"":""Burki""},{""Id"":6986,""DisplayName"":""Frostfyre""},{""Id"":19,""DisplayName"":""bowlturner""}]}",2015-07-29 13:16:27,104,<society><technology><space><environment>,10
"{""Voters"":[{""Id"":19,""DisplayName"":""bowlturner""},{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":443,""DisplayName"":""guildsbounty""},{""Id"":189,""DisplayName"":""James""},{""Id"":137,""DisplayName"":""Gilles""}]}",2015-07-29 20:28:29,,<society><technology><space><environment>,11
"{""OriginalQuestionIds"":[4679],""Voters"":[{""Id"":29,""DisplayName"":""Michael Kjörling""}]}",2015-07-30 09:04:44,101,<physics>,10
"{""Voters"":[{""Id"":9685,""DisplayName"":""bilbo_pingouin""},{""Id"":5213,""DisplayName"":""Erik""},{""Id"":7000,""DisplayName"":""Burki""},{""Id"":3510,""DisplayName"":""Serban Tanasa""},{""Id"":6986,""DisplayName"":""Frostfyre""}]}",2015-07-30 12:47:06,103,<society><super-powers>,10
